id,keep,title
2202,t,"California Shellfish Importation and Planting Report, 1972-1973 Season"
2203,t,"California Shellfish Importation and Planting Report, 1973-1974 Season"
2204,t,"California Shellfish Importation and Planting Report, 1974-1975 Season"
2205,t,"California Shellfish Importation and Planting Report, 1975-1976 Season"
2206,t,Southern California Anchovy Reduction Fishery Sampling Plan Review
2207,t,Southern California Commercial Passenger Fishing Vessel Sampling Study Quarterly Report No. 13
2208,t,"Southern California Commercial Passenger Fishing Vessel Sampling Study, Quarterly Report No. 14, Oct. 1 -  Dec. 31 1978"
2209,t,Southern California Fisheries Monitoring Summary for 1995 and 1996
2210,t,"Southern California Independent Sportfishing Survey, Annual Report, July 1, 1975 - June 30, 1976"
2211,t,Southern California Independent Sport Fishing Survey Annual Report No. 2
2212,t,Southern California Independent Sport Fishing Survey Annual Report No. 3
2213,t,"Southern California Independent Sport Fishing Survey Quarterly Report for April-June, 1976"
2214,t,"Southern California Independent Sport Fishing Survey Quarterly Report for January-March, 1976"
2215,t,"Southern California Independent Sport Fishing Survey Quarterly Report for July-September, 1975"
2216,t,"Southern California Independent Sport Fishing Survey Quarterly Report for October-December, 1975"
2217,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 10"
2218,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 11"
2219,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 12"
2220,t,"Southern California Independent Sportfishing Survey, Quarterly Report No. 5"
2221,t,"Southern California Independent Sportfishing Survey, Quarterly Report No. 6"
2222,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 7"
2223,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 8"
2224,t,Southern California Independent Sport Fishing Survey Quarterly Report No. 9
2225,t,Southern California Marine Sport Fishing from Privately-owned Boats:  Catch and Effort for April-June 1981
2226,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for April-June 1982
2227,t,Southern California Marine Sport Fishing from Privately-owned Boats; Catch and Effort for January-March 1981
2228,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for January-March 1982
2229,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for January-March 1983
2230,t,Southern California Marine Sport Fishing from Privately-owned Boats:  Catch and Effort for July-September 1981
2231,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for July-September 1982
2232,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for October-December 1982
2233,t,Southern California Marine Sport Fishing from Privately-owned Boats:  Catch and Effot for October-December 1981
2234,t,"Southern California Marine Sport Fishing:  Private Boat Anglers Catch and Effort in Los Angeles County, October-December, 1980"
2235,t,"Southern California Marine Sport Fishing:  Private-Boat Catch and Effort, 1975-1976"
2236,t,Southern California Marine Sport Fishing:  Private-Boat Catch and Effort during 1981
2237,t,Southern California Partyboat Angler Survey
2238,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 1"
2239,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 10"
2240,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 11"
2241,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 12"
2242,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 2"
2243,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 3"
2244,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 4"
2245,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 5"
2246,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 6"
2247,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 7"
2248,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 8"
2249,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 9"
2250,t,Southern California Pier Fishermen: How familiar are they with the sport fishing regulations?
2251,t,Southern California Private-boat Sport Fishermen:  How familiar are they with the Sport Fishing Regulations?
2252,t,"Species Composition and Catch per Unit of Effort of Monterey Bay Surf, Pier, and Skiff Anglers in 1979"
2253,t,"Status of Major Southern California Marine Sport Fish Species with Management Recommendations, Based on Analysis of Catch and Size Composition Data Collected on Board Commercial Passenger Fishing Vessels from 1985 through 1987"
2254,t,"Status of the Pacific Mackerel Resource and Fishery, 1994 and 1995"
2255,t,Status of the Pacific Mackerel Resource and Fishery in 1998
2256,t,Status of the Pacific Mackerel Resource during 1996 and Management Recommendations for the Fishery
2257,t,Status of the Pacific Mackerel Resource During 1997 and Management Recommendations for the Fishery
2258,t,"Status of the Pacific Mackerel Spawning Population, 1973"
2259,t,"Status of the Pacific Mackerel Spawning Population, 1974"
2260,t,"Status of the Pacific Mackerel Spawning Population, 1975"
2261,t,"Status of the Pacific Mackerel Spawning Population,1976"
2262,t,Status of the Pacific Sardine (Sardinops sagax) Resource and Fishery
2263,t,"Status of the Spawning Biomass of the Pacific Sardine, 1974-75"
2264,t,"Status of the Spawning Biomass of the Pacific Sardine, 1975-76"
2265,t,"Status of the Spawning Biomass of the Pacific Sardine, 1976-77"
2266,t,"Status of the Spawning Biomass of the Pacific Sardine, 1977-78"
2267,t,"Status of the Spawning Biomass of the Pacific Sardine, 1978-79"
2268,t,"Status of the Spawning Biomass of the Pacific Sardine, 1979-80"
2269,t,"Status of the Spawning Biomass of the Pacific Sardine, 1980-81"
2270,t,"Status of the Spawning Biomass of the Pacific Sardine, 1981-82"
2271,t,"Status of the Spawning Biomass of the Pacific Sardine, 1982-83"
2272,t,"Status of the Spawning Biomass of the Pacific Sardine, 1983-84"
2273,t,"Status of the Spawning Biomass of the Pacific Sardine, 1984-85"
2274,t,Stock Assessment and Management Recommendations for Pacific Sardine (Sardinops sagax) in 1997
2275,t,"Summary of Pacific Harbor Seal, Phoca vitulina richardsi, Surveys in California, 1982 to 1995"
2276,t,The Benthic Environment off Orange County Sanitation District's Ocean Outfall No. 2
2277,t,"The Pacific Herring, Clupea harengus pallasi, Open Pound Roe-on-kelp Experimental Fishery in San Francisco Bay, 1988 to 1989"
2278,t,Use of the Anesthetic Metomidate Hydrochloride as an Aid in the Open-Water Capture of Young-of-the-Year Rockfish
2279,t,Abalone Catches
2280,t,Abalone Dive Logs
2281,t,"Abalone Survey, Pt. Estero"
2282,t,Adult Fish Lengths
2283,t,Adult Fish Transects
2284,t,Alamitos Bay Trawls
2285,t,Albacore Length Frequencies - Eastern Pacific
2289,t,Barred Sand Bass GSIs
2290,t,Barred Sand Bass Tag Record
2296,t,Big Mouth Sole GSIs
2297,t,Black Abalone Surveys
2298,t,Bull Kelp Harvest Log - Crescent City
2299,t,Camp Pendleton Reef Surveys
2300,t,Carlsbad Reef Sand Depths
2302,t,Clam Creel Census - Tomales Bay and San Francisco Bay
2303,t,CMSC-MLR Turban Snail Survey
2304,t,Kelp Canopy Map Data - 1989 - California Coast
2306,t,COMDAT Extraction - Monterey
2307,t,Commercial Fish Receipts
2309,t,Commercial Hook and Line Market Sampling
2310,t,Commercial Landings - Bodega Bay
2311,t,Commercial Samples from Landings - Morro Bay
2312,t,California Cooperative Commercial Grounfish Sample Data
2313,t,Commercial Passenger Fishing Vessel (CPFV) Logs
2314,t,Commercial Passenger Fishing Vessel (CPFV) Samples - Eureka to Port San Luis
2316,t,Commercial Passenger Fishing Vessel (CPFV) Samples - Morro Bay
2317,t,Diamond Turbot GSIs
2318,t,Dover Sole Expansion Data
2319,t,Dover Sole Samples - Eureka
2320,t,Dover Sole Tagging Database
2321,t,Dungeness Crab / Demersal Fish Predators
2322,t,Dungeness Crab Landings
2323,t,Dungeness Crab Larval Surveys - Research Program
2326,t,English Sole GSIs
2328,t,Fantail Sole GSIs
2329,t,Fish Cross-Shelf Movement
2330,t,Diving and Fishing Sites from select historical DFW surveys
2331,t,Fish Lengths and Weights
2332,t,Fish Lengths - Northern and Central California
2333,t,Fish Tagging Records - Central Coast
2346,t,Ghost Shrimp - Morro Bay
2347,t,Giant Sea Bass Tag Records
2348,t,Gill and Trammel Net Logs
2349,t,Gill and Trammel Net Observations
2350,t,Gill and Trammel Net Observations - Central California
2351,t,Gill and Trammel Net Observations - Northern California
2352,t,California Halibut GSIs
2353,t,California Halibut Movement
2354,t,California Halibut Tag Record
2355,t,Halibut Trawl Logs
2356,t,Hatchery White Seabass
2357,t,Herring Crewmembers
2358,t,Herring Hydroacoustic Study - San Francisco Bay
2359,t,Herring Landings - San Francisco Bay
2360,t,Herring Logs
2361,t,Herring References
2362,t,Herring Roe-On-Kelp Samples
2363,t,Herring Samples - Humboldt Bay
2364,t,Herring Samples - San Francisco Bay
2365,t,Herring Samples - Tomales Bay
2366,t,Herring Spawn Density - Tomales Bay
2367,t,Kelp Bass GSIs
2368,t,Herring Spawning - San Francisco
2371,t,Hornyhead Turbot GSIs
2375,t,Juvenile Halibut Trawls
2376,t,Kelp Canopy Aerial Surveys
2377,t,Kelp Canopy Photos of California Coast
2378,t,Kelp Harvest / Bed
2380,t,Kelp Harvest / Year
2381,t,Launch Ramp Creel Survey - Monterey
2383,t,Limited Entry Pacific Herring Permit List
2384,t,Lingcod Landing Statistical Reports
2385,t,Live Bait Annual Sales
2386,t,Live Bait Log
2388,t,Lobster Creel Census
2389,t,Lobster Dive Logs
2390,t,Lobster Log
2391,t,"Lone Tree Slide- Marin County, CA"
2393,t,"Maps Showing Seismotectonic Setting of the Santa Barbara Channel Area, California"
2394,t,Marine Bird and Mammal Survey - Morro Bay
2397,t,Market Samples - Fort Bragg
2398,t,Market Samples - LA and Orange County
2399,t,Market Samples - San Diego
2400,t,Market Samples - Santa Barbara and Ventura
2401,t,Market Samples - Tomales Bay
2403,t,Meristic and Morphology Anal. - Sebastes rufus
2406,t,Monterey Sportfish Catch versus Sea Surface Temperatures
2416,t,Northern Santa Rosa Ridge Tracklines
2417,t,Ocean Salmon Catches
2418,t,Ocean Salmon CPFV Logs
2420,t,Ocean Salmon CWT Recovery Data
2421,t,Ocean shrimp and spot prawn logs (Morro Bay/Avila)
2422,t,Pacific ocean shrimp market sampling database
2427,t,Palos Verde Kelp Canopy
2428,t,Palos Verdes Ecological Transects
2429,t,Pink and Green Abalone Growth
2430,t,Pink Shrimp Samples
2431,t,Pink Shrimp Samples - Morro Bay
2432,t,Pismo Clam Clammer Survey
2433,t,Pismo Clam Creel Census
2434,t,Pismo Clam Surveys - Monterey
2435,t,Pismo Clam Survey - Southern California
2436,t,Pismo Clam Surveys - San Luis Obispo
2444,t,Red Abalone Creel - Northern California
2445,t,Red Sea Urchin Cruise Data
2446,t,Registered Aquaculturists
2447,t,Research Trawls - Southern California
2449,t,Rock Crab Logs
2450,t,Rock Crab Samples - Morro Bay
2451,t,Rockfish Expansion Data
2452,t,Sablefish Trap Logs
2453,t,Salmon Catch Expansion Factors
2454,t,Salmon Est. # Fish/Delivery
2455,t,Salmon Hooking Location
2458,t,Sample Sites from the San Pedro Shelf
2459,t,Sample Sites from Ventura Basin and Oxnard Plain
2460,t,Sardine Egg Survey
2461,t,Sardine Gonadal Somatic Index
2462,t,Sardine Landing Data
2463,t,California Scorpionfish GSIs
2464,t,Sea Cucumber Dive Logs
2465,t,Sea Cucumber Trawl Logs
2467,t,Sea Otter Necropsies
2468,t,Sea Otter Study Area Census
2469,t,Sea Otter Tag Data
2470,t,Sea Surface Temperatures - Granite Canyon
2471,t,Sea Surface Temperatures - Monterey
2472,t,Sea Surface Temperatures - Point Cabrillo (Fort Bragg)
2473,t,Sea Urchin Catches
2474,t,Sea Urchin Fishery Market Samples- Northern California
2475,t,Sea Urchin Fishery Vessel Log Database - Northern California
2476,t,Sea Urchin Logs - Southern California
2477,t,Sea Urchin Samples - Southern California
2478,t,Sea Urchin Subtidal Survey Database
2479,t,Set Gill and Trammel Net Observations
2480,t,Shark - Human Interaction
2481,t,Shark Longline Experimental Gear
2482,t,Shark/Swordfish Drift Gillnet - Experimental Gear
2483,t,Shark Tagging Data
2484,t,Shoreline Environmental Sensitivity Index
2485,t,Shrimp/Prawn Trawl Log
2487,t,Skiff Creel Census - Eureka
2488,t,Skiff Samples - Morro Bay
2489,t,Slumps from Seabeam Data in the Outer Monterey Bay
2490,t,Southern Monterey Bay Continental Shelf Investigations:  Former Fort Ord Restricted Zone
2491,t,Spearfish Meet Samples - Northern and Central California
2492,t,Spot Prawn Logs
2493,t,Spot Prawn Logs - Monterey
2494,t,Spotted Sand Bass Tag Record
2495,t,Spotted Turbot GSIs
2496,t,Squid Landing Statistical Report
2498,t,Swordfish Harpoon Log
2499,t,Tomales Bay Eelgrass
2500,t,Tomales Bay GIS Data
2501,t,Tomales Bay Sediment
2502,t,Tracklines of Surveys in San Pedro Shelf
2503,t,Trawl Log Database
2504,t,Trawl Samples - Morro Bay
2583,t,Wavy Turban Snail - Catalina
2584,t,Wetfish Samples
2585,t,White Seabass Aging Study
2586,t,White Seabass Tag Record
2587,t,YOY (Young-of-the-Year) FishTransects
2588,t,A Checklist of Zooplankters from the Gulf of the Farallones and off Northern California
2589,t,"Age Composition of California Landings of Bluefin Tuna, Thunnus thynnus, 1963 through 1969"
2590,t,A History of the California Live-Bait Fishing Industry
2591,t,"An Assessment of the Accidental Take of Sea Otters, Enhydra lutris, in Gill and Trammel Nets"
2592,t,"A Quantitative Ecological Study of Selected Nearshore Marine Plants and Animals at the Diablo Canyon Power Plant Site: A Pre-Operational Baseline, 1973-1978"
2593,t,"A Report on the Sea Otter, Enhydra lutris L., in California"
2594,t,"A Review of California Sea Otter, Enhydra lutris, Surveys"
